feedback_id,order_id,raw_sentiment_label,review_text,rating,feedback_date
FDBK_5755,ORD_3686,__label__2,Excellent product and very useful,5.0,2023-04-26
FDBK_5756,ORD_7173,__label__1,Terrible experience with this item,1.0,2023-06-03
FDBK_5757,ORD_3742,__label__1,Delivery was late and product was damaged,1.0,2024-07-28
FDBK_5758,ORD_7140,__label__2,Amazing quality and fast delivery,4.0,2023-08-07
FDBK_5759,ORD_7297,__label__1,Terrible experience with this item,1.0,2023-05-24
FDBK_5760,ORD_4416,__label__2,Good product worth the price,5.0,2024-09-27
FDBK_5761,ORD_7071,__label__2,Amazing quality and fast delivery,4.0,2024-08-19
FDBK_5762,ORD_6277,__label__1,Very poor quality and disappointing,2.0,2024-05-30
FDBK_5763,ORD_5967,__label__1,Terrible experience with this item,1.0,2023-12-17
FDBK_5764,ORD_4990,__label__2,Very happy with this purchase,5.0,2023-11-16
FDBK_5765,ORD_4682,__label__1,Very poor quality and disappointing,2.0,2024-04-02
FDBK_5766,ORD_7068,__label__2,Loved it and will buy again,4.0,2023-12-06
FDBK_5767,ORD_7835,__label__2,Loved it and will buy again,4.0,2024-02-16
FDBK_5768,ORD_3688,__label__2,Loved it and will buy again,5.0,2023-09-23
FDBK_5769,ORD_5143,__label__2,Loved it and will buy again,5.0,2024-08-28
FDBK_5770,ORD_4913,__label__2,Loved it and will buy again,4.0,2024-04-23
FDBK_5771,ORD_3272,__label__2,Excellent product and very useful,4.0,2024-11-20
FDBK_5772,ORD_4992,__label__1,Not worth the price,2.0,2024-03-23
FDBK_5773,ORD_4021,__label__2,Good product worth the price,5.0,2024-07-13
FDBK_5774,ORD_7505,__label__2,Excellent product and very useful,5.0,2023-11-05
FDBK_5775,ORD_5450,__label__1,Not worth the price,1.0,2024-12-04
FDBK_5776,ORD_4964,__label__1,Delivery was late and product was damaged,2.0,2023-11-29
FDBK_5777,ORD_7395,__label__1,Delivery was late and product was damaged,2.0,2024-12-12
FDBK_5778,ORD_5896,__label__1,Very poor quality and disappointing,2.0,2024-10-08
FDBK_5779,ORD_5577,__label__2,Very happy with this purchase,4.0,2024-02-07
FDBK_5780,ORD_5959,__label__2,Excellent product and very useful,5.0,2023-02-12
FDBK_5781,ORD_3356,__label__2,Very happy with this purchase,5.0,2023-09-03
FDBK_5782,ORD_3256,__label__2,Amazing quality and fast delivery,5.0,2023-05-23
FDBK_5783,ORD_3206,__label__1,Very poor quality and disappointing,2.0,2023-02-21
FDBK_5784,ORD_7129,__label__2,Loved it and will buy again,5.0,2023-03-07
FDBK_5785,ORD_7819,__label__2,Very happy with this purchase,4.0,2023-04-01
FDBK_5786,ORD_5349,__label__2,Amazing quality and fast delivery,4.0,2024-11-02
FDBK_5787,ORD_6404,__label__2,Excellent product and very useful,5.0,2024-11-08
FDBK_5788,ORD_3766,__label__1,Delivery was late and product was damaged,1.0,2023-04-12
FDBK_5789,ORD_5283,__label__1,Terrible experience with this item,1.0,2024-06-29
FDBK_5790,ORD_4528,__label__2,Very happy with this purchase,4.0,2023-12-05
FDBK_5791,ORD_7784,__label__1,Waste of money and bad product,2.0,2024-08-10
FDBK_5792,ORD_6288,__label__2,Good product worth the price,4.0,2023-05-09
FDBK_5793,ORD_4773,__label__2,Good product worth the price,5.0,2023-09-21
FDBK_5794,ORD_7778,__label__1,Waste of money and bad product,2.0,2023-10-24
FDBK_5795,ORD_6197,__label__2,Amazing quality and fast delivery,,2024-03-09
FDBK_5796,ORD_3259,__label__2,Excellent product and very useful,5.0,2024-07-03
FDBK_5797,ORD_7924,__label__1,Not worth the price,1.0,2024-08-05
FDBK_5798,ORD_5784,__label__1,Very poor quality and disappointing,1.0,2024-09-25
FDBK_5799,ORD_3834,__label__1,,1.0,2023-06-28
FDBK_5800,ORD_5752,__label__2,Amazing quality and fast delivery,5.0,2024-06-26
FDBK_5801,ORD_3353,__label__1,Very poor quality and disappointing,2.0,2023-12-26
FDBK_5802,ORD_6913,__label__2,Amazing quality and fast delivery,5.0,2024-11-14
FDBK_5803,ORD_4070,__label__1,Very poor quality and disappointing,2.0,2024-08-31
FDBK_5804,ORD_4798,__label__2,Very happy with this purchase,4.0,2023-01-26
FDBK_5805,ORD_6669,__label__2,  amazing quality and fast delivery  ,5.0,2023-07-08
FDBK_5806,ORD_5180,__label__2,Loved it and will buy again,5.0,2024-02-09
FDBK_5807,ORD_7559,__label__1,Not worth the price,2.0,2024-10-24
FDBK_5808,ORD_4847,__label__2,Loved it and will buy again,5.0,2023-02-01
FDBK_5809,ORD_6204,__label__2,,5.0,2024-10-24
FDBK_5810,ORD_7125,__label__2,Very happy with this purchase,4.0,2024-01-28
FDBK_5811,ORD_3225,__label__1,Very poor quality and disappointing,1.0,2023-09-16
FDBK_5812,ORD_4724,__label__2,Amazing quality and fast delivery,4.0,2024-02-15
FDBK_5813,ORD_7087,__label__2,VERY POOR QUALITY AND DISAPPOINTING,5.0,2024-11-13
FDBK_5814,ORD_7425,__label__2,Very happy with this purchase,4.0,2024-04-23
FDBK_5815,ORD_3881,__label__1,Very poor quality and disappointing,2.0,2023-09-02
FDBK_5816,ORD_7886,__label__1,Delivery was late and product was damaged,1.0,2023-12-09
FDBK_5817,ORD_6077,__label__2,Very happy with this purchase,5.0,2024-09-10
FDBK_5818,ORD_4818,__label__2,Excellent product and very useful,4.0,2024-11-08
FDBK_5819,ORD_7468,__label__1,Delivery was late and product was damaged,2.0,2023-01-11
FDBK_5820,ORD_6320,__label__1,Not worth the price,2.0,2023-02-11
FDBK_5821,ORD_4889,__label__2,Good product worth the price,5.0,2024-03-24
FDBK_5822,ORD_5590,__label__2,Good product worth the price,5.0,2023-11-26
FDBK_5823,ORD_5692,__label__2,Good product worth the price,5.0,2023-04-29
FDBK_5824,ORD_7369,__label__2,Very happy with this purchase,5.0,2024-03-12
FDBK_5825,ORD_4852,__label__2,Amazing quality and fast delivery,4.0,2023-03-21
FDBK_5826,ORD_4791,__label__1,Not worth the price,2.0,2023-11-25
FDBK_5827,ORD_3069,__label__1,Not worth the price,2.0,2023-07-29
FDBK_5828,ORD_3503,__label__2,Very happy with this purchase,5.0,2023-06-22
FDBK_5829,ORD_4564,__label__1,Terrible experience with this item,1.0,2023-04-12
FDBK_5830,ORD_7050,__label__2,Very happy with this purchase,5.0,2024-05-28
FDBK_5831,ORD_5150,__label__1,Very poor quality and disappointing,1.0,2023-08-08
FDBK_5832,ORD_4453,__label__1,Not worth the price,2.0,2023-03-16
FDBK_5833,ORD_5731,__label__2,Excellent product and very useful,4.0,2023-02-24
FDBK_5834,ORD_6942,__label__2,Good product worth the price,4.0,2024-04-13
FDBK_5835,ORD_5175,__label__1,  amazing quality and fast delivery  ,2.0,2023-06-12
FDBK_5836,ORD_5593,__label__2,Amazing quality and fast delivery,4.0,2024-11-25
FDBK_5837,ORD_5882,__label__2,Loved it and will buy again,4.0,2023-12-25
FDBK_5838,ORD_3057,__label__2,Very happy with this purchase,4.0,2023-10-02
FDBK_5839,ORD_5891,__label__2,Very happy with this purchase,5.0,2024-04-05
FDBK_5840,ORD_4402,__label__2,Excellent product and very useful,4.0,2024-11-05
FDBK_5841,ORD_6465,__label__1,Very poor quality and disappointing,1.0,2023-06-06
FDBK_5842,ORD_5332,__label__2,Very happy with this purchase,5.0,2023-07-09
FDBK_5843,ORD_5226,__label__1,Delivery was late and product was damaged,1.0,2024-12-16
FDBK_5844,ORD_5221,__label__1,Delivery was late and product was damaged,2.0,2023-01-19
FDBK_5845,ORD_6060,__label__2,Good product worth the price,5.0,2023-04-27
FDBK_5846,ORD_3406,__label__2,Loved it and will buy again,5.0,2023-05-01
FDBK_5847,ORD_5155,__label__2,Good product worth the price,4.0,2023-03-28
FDBK_5848,ORD_7602,__label__2,Amazing quality and fast delivery,4.0,2024-04-04
FDBK_5849,ORD_7918,__label__2,Good product worth the price,4.0,2023-01-19
FDBK_5850,ORD_6525,__label__2,Very happy with this purchase,5.0,2024-06-16
FDBK_5851,ORD_7667,__label__2,Good product worth the price,4.0,2024-07-08
FDBK_5852,ORD_3152,__label__2,Excellent product and very useful,4.0,2024-08-02
FDBK_5853,ORD_7042,__label__2,Very happy with this purchase,4.0,2024-01-07
FDBK_5854,ORD_4477,__label__1,Terrible experience with this item,2.0,2023-10-18
FDBK_5855,ORD_3045,__label__2,Good product worth the price,5.0,2023-03-12
FDBK_5856,ORD_6666,__label__2,Very happy with this purchase,5.0,2024-01-13
FDBK_5857,ORD_6734,__label__1,Very poor quality and disappointing,2.0,2023-11-03
FDBK_5858,ORD_3532,__label__2,Excellent product and very useful,4.0,2023-02-27
FDBK_5859,ORD_4369,__label__1,Not worth the price,1.0,2024-09-14
FDBK_5860,ORD_7182,__label__2,Very happy with this purchase,4.0,2024-02-28
FDBK_5861,ORD_5007,__label__2,Loved it and will buy again,5.0,2023-06-02
FDBK_5862,ORD_3015,__label__2,Amazing quality and fast delivery,4.0,2023-01-29
FDBK_5863,ORD_3186,__label__1,Very poor quality and disappointing,2.0,2024-10-11
FDBK_5864,ORD_3039,__label__2,Amazing quality and fast delivery,4.0,2023-12-20
FDBK_5865,ORD_5671,__label__2,Loved it and will buy again,5.0,2024-04-21
FDBK_5866,ORD_3286,__label__2,Good product worth the price,4.0,2023-01-12
FDBK_5867,ORD_3199,__label__1,,2.0,2024-12-11
FDBK_5868,ORD_6042,__label__2,Amazing quality and fast delivery,4.0,2024-07-12
FDBK_5869,ORD_7618,__label__2,Excellent product and very useful,5.0,2023-02-09
FDBK_5870,ORD_3383,__label__1,Waste of money and bad product,2.0,2023-06-25
FDBK_5871,ORD_3408,__label__2,Very happy with this purchase,4.0,2023-05-06
FDBK_5872,ORD_4912,__label__1,Delivery was late and product was damaged,2.0,2024-03-02
FDBK_5873,ORD_4192,__label__2,Good product worth the price,5.0,2023-06-27
FDBK_5874,ORD_7766,__label__2,Loved it and will buy again,4.0,2023-10-27
FDBK_5875,ORD_5525,__label__1,Very poor quality and disappointing,,2023-12-25
FDBK_5876,ORD_4403,__label__2,Loved it and will buy again,5.0,2024-08-27
FDBK_5877,ORD_5993,__label__2,Amazing quality and fast delivery,4.0,2023-03-17
FDBK_5878,ORD_5705,__label__2,Good product worth the price,5.0,2024-09-14
FDBK_5879,ORD_3033,__label__1,Delivery was late and product was damaged,1.0,2023-04-02
FDBK_5880,ORD_6570,__label__2,  amazing quality and fast delivery  ,5.0,2024-07-21
FDBK_5881,ORD_4702,__label__2,Good product worth the price,4.0,2023-02-22
FDBK_5882,ORD_4405,__label__1,Very poor quality and disappointing,1.0,2023-06-24
FDBK_5883,ORD_4022,__label__2,Loved it and will buy again,5.0,2024-02-13
FDBK_5884,ORD_6103,__label__2,Amazing quality and fast delivery,4.0,2024-12-22
FDBK_5885,ORD_7090,__label__1,Terrible experience with this item,2.0,2024-04-06
FDBK_5886,ORD_4133,__label__2,Very happy with this purchase,5.0,2024-08-15
FDBK_5887,ORD_6560,__label__2,Good product worth the price,4.0,2024-07-13
FDBK_5888,ORD_3582,__label__2,Very happy with this purchase,4.0,2024-12-15
FDBK_5889,ORD_3405,__label__1,Delivery was late and product was damaged,2.0,2024-10-01
FDBK_5890,ORD_7321,__label__1,Waste of money and bad product,2.0,2024-05-14
FDBK_5891,ORD_7464,__label__2,  amazing quality and fast delivery  ,5.0,2023-06-01
FDBK_5892,ORD_4466,__label__1,Very poor quality and disappointing,2.0,2023-02-14
FDBK_5893,ORD_5042,__label__1,Waste of money and bad product,2.0,2023-04-02
FDBK_5894,ORD_4336,__label__2,Good product worth the price,4.0,2023-04-12
FDBK_5895,ORD_6178,__label__1,Terrible experience with this item,2.0,2024-12-30
FDBK_5896,ORD_5135,__label__2,Good product worth the price,5.0,2024-05-19
FDBK_5897,ORD_7727,__label__2,Loved it and will buy again,5.0,2024-07-05
FDBK_5898,ORD_3524,__label__1,,1.0,2023-07-05
FDBK_5899,ORD_7621,__label__2,Very happy with this purchase,5.0,2023-11-14
FDBK_5900,ORD_7954,__label__2,Very happy with this purchase,5.0,2023-12-03
FDBK_5901,ORD_3678,__label__1,Not worth the price,1.0,2024-01-01
FDBK_5902,ORD_7599,__label__2,Amazing quality and fast delivery,4.0,2023-11-04
FDBK_5903,ORD_7774,__label__2,Loved it and will buy again,4.0,2024-09-03
FDBK_5904,ORD_4337,__label__2,Very happy with this purchase,4.0,2023-07-21
FDBK_5905,ORD_7716,__label__2,Good product worth the price,5.0,2024-04-15
FDBK_5906,ORD_3220,__label__2,Amazing quality and fast delivery,4.0,2024-04-18
FDBK_5907,ORD_5315,__label__2,Excellent product and very useful,5.0,2023-08-11
FDBK_5908,ORD_5334,__label__1,Waste of money and bad product,1.0,2023-05-24
FDBK_5909,ORD_7054,__label__2,Excellent product and very useful,4.0,2024-11-08
FDBK_5910,ORD_6308,__label__2,Good product worth the price,4.0,2023-09-23
FDBK_5911,ORD_5545,__label__2,Amazing quality and fast delivery,5.0,2024-02-22
FDBK_5912,ORD_5898,__label__1,  amazing quality and fast delivery  ,1.0,2023-01-08
FDBK_5913,ORD_5416,__label__2,Excellent product and very useful,5.0,2023-01-07
FDBK_5914,ORD_7349,__label__1,Delivery was late and product was damaged,1.0,2023-06-17
FDBK_5915,ORD_7703,__label__2,Very happy with this purchase,4.0,2024-11-21
FDBK_5916,ORD_6456,__label__1,Very poor quality and disappointing,2.0,2023-02-13
FDBK_5917,ORD_5060,__label__2,Loved it and will buy again,5.0,2024-07-02
FDBK_5918,ORD_3546,__label__2,Loved it and will buy again,5.0,2024-02-21
FDBK_5919,ORD_6323,__label__1,Delivery was late and product was damaged,2.0,2023-10-04
FDBK_5920,ORD_3140,__label__2,Very happy with this purchase,5.0,2024-06-08
FDBK_5921,ORD_5119,__label__2,Amazing quality and fast delivery,,2024-07-13
FDBK_5922,ORD_5442,__label__2,Amazing quality and fast delivery,4.0,2023-04-04
FDBK_5923,ORD_6554,__label__2,Very happy with this purchase,4.0,2023-09-05
FDBK_5924,ORD_4741,__label__1,Terrible experience with this item,2.0,2023-08-10
FDBK_5925,ORD_3705,__label__2,Amazing quality and fast delivery,5.0,2024-07-21
FDBK_5926,ORD_7080,__label__1,Very poor quality and disappointing,2.0,2023-05-23
FDBK_5927,ORD_5343,__label__2,  amazing quality and fast delivery  ,4.0,2024-12-24
FDBK_5928,ORD_7118,__label__2,Amazing quality and fast delivery,5.0,2024-07-08
FDBK_5929,ORD_4038,__label__1,Waste of money and bad product,2.0,2024-10-09
FDBK_5930,ORD_5540,__label__2,,4.0,2024-06-25
FDBK_5931,ORD_7033,__label__1,Very poor quality and disappointing,1.0,2024-03-16
FDBK_5932,ORD_3724,__label__2,Very happy with this purchase,5.0,2024-12-13
FDBK_5933,ORD_3662,__label__2,Loved it and will buy again,4.0,2023-01-26
FDBK_5934,ORD_6422,__label__2,Loved it and will buy again,4.0,2023-03-11
FDBK_5935,ORD_5133,__label__2,Very happy with this purchase,4.0,2023-11-20
FDBK_5936,ORD_5885,__label__2,Good product worth the price,5.0,2023-03-16
FDBK_5937,ORD_6058,__label__1,Terrible experience with this item,1.0,2024-11-03
FDBK_5938,ORD_6417,__label__1,Waste of money and bad product,1.0,2024-12-16
FDBK_5939,ORD_6342,__label__1,Terrible experience with this item,1.0,2024-02-08
FDBK_5940,ORD_5756,__label__2,Excellent product and very useful,5.0,2023-03-12
FDBK_5941,ORD_6278,__label__2,Excellent product and very useful,5.0,2024-08-01
FDBK_5942,ORD_3603,__label__2,Very happy with this purchase,4.0,2024-05-04
FDBK_5943,ORD_5888,__label__1,Not worth the price,2.0,2024-03-07
FDBK_5944,ORD_7688,__label__2,Good product worth the price,4.0,2023-01-18
FDBK_5945,ORD_4428,__label__2,Loved it and will buy again,4.0,2023-08-18
FDBK_5946,ORD_6418,__label__2,Good product worth the price,4.0,2023-11-05
FDBK_5947,ORD_4211,__label__2,Good product worth the price,5.0,2024-03-14
FDBK_5948,ORD_4459,__label__2,Loved it and will buy again,4.0,2024-09-15
FDBK_5949,ORD_5793,__label__2,Excellent product and very useful,4.0,2024-07-02
FDBK_5950,ORD_5057,__label__2,Amazing quality and fast delivery,5.0,2023-08-01
FDBK_5951,ORD_5279,__label__1,Delivery was late and product was damaged,1.0,2023-11-29
FDBK_5952,ORD_5754,__label__2,Excellent product and very useful,5.0,2024-06-26
FDBK_5953,ORD_7035,__label__1,Not worth the price,1.0,2023-06-13
FDBK_5954,ORD_7449,__label__1,Not worth the price,2.0,2023-11-02
FDBK_5955,ORD_4705,__label__2,Loved it and will buy again,5.0,2023-08-05
FDBK_5956,ORD_7749,__label__2,Very happy with this purchase,5.0,2024-09-29
FDBK_5957,ORD_5846,__label__2,Amazing quality and fast delivery,5.0,2023-06-25
FDBK_5958,ORD_6237,__label__2,Loved it and will buy again,5.0,2024-10-27
FDBK_5959,ORD_6303,__label__1,Terrible experience with this item,2.0,2024-03-08
FDBK_5960,ORD_3625,__label__1,Waste of money and bad product,2.0,2024-05-28
FDBK_5961,ORD_5572,__label__2,Amazing quality and fast delivery,4.0,2024-02-25
FDBK_5962,ORD_3658,__label__1,Not worth the price,2.0,2023-04-04
FDBK_5963,ORD_5657,__label__2,Loved it and will buy again,4.0,2023-03-28
FDBK_5964,ORD_4502,__label__1,Very poor quality and disappointing,2.0,2023-08-07
FDBK_5965,ORD_4413,__label__2,Excellent product and very useful,5.0,2024-11-08
FDBK_5966,ORD_4712,__label__2,Loved it and will buy again,5.0,2024-05-08
FDBK_5967,ORD_7846,__label__2,VERY POOR QUALITY AND DISAPPOINTING,5.0,2024-11-09
FDBK_5968,ORD_6380,__label__2,Very happy with this purchase,5.0,2024-08-13
FDBK_5969,ORD_6802,__label__2,Amazing quality and fast delivery,4.0,2023-04-28
FDBK_5970,ORD_4157,__label__2,Amazing quality and fast delivery,4.0,2023-02-16
FDBK_5971,ORD_3546,__label__1,Delivery was late and product was damaged,1.0,2024-02-06
FDBK_5972,ORD_4376,__label__2,Amazing quality and fast delivery,5.0,2023-03-30
FDBK_5973,ORD_6599,__label__2,Very happy with this purchase,5.0,2023-03-23
FDBK_5974,ORD_7572,__label__2,Loved it and will buy again,4.0,2024-01-11
FDBK_5975,ORD_7388,__label__2,Very happy with this purchase,5.0,2023-10-02
FDBK_5976,ORD_5219,__label__1,Very poor quality and disappointing,2.0,2023-10-01
FDBK_5977,ORD_4417,__label__2,Very happy with this purchase,4.0,2023-11-28
FDBK_5978,ORD_7831,__label__2,Amazing quality and fast delivery,4.0,2024-06-24
FDBK_5979,ORD_3606,__label__2,Loved it and will buy again,5.0,2023-08-31
FDBK_5980,ORD_6493,__label__1,Delivery was late and product was damaged,2.0,2024-12-03
FDBK_5981,ORD_5104,__label__2,Amazing quality and fast delivery,4.0,2023-12-30
FDBK_5982,ORD_3504,__label__1,Delivery was late and product was damaged,,2023-07-09
FDBK_5983,ORD_5883,__label__2,Loved it and will buy again,4.0,2024-12-08
FDBK_5984,ORD_4499,__label__1,Terrible experience with this item,2.0,2023-02-11
FDBK_5985,ORD_3299,__label__2,Excellent product and very useful,4.0,2023-07-24
FDBK_5986,ORD_4317,__label__1,Terrible experience with this item,2.0,2024-11-05
FDBK_5987,ORD_6000,__label__2,Amazing quality and fast delivery,4.0,2023-12-01
FDBK_5988,ORD_3410,__label__1,Terrible experience with this item,2.0,2023-11-16
FDBK_5989,ORD_5907,__label__1,Terrible experience with this item,2.0,2023-11-14
FDBK_5990,ORD_5680,__label__1,Waste of money and bad product,2.0,2024-10-28
FDBK_5991,ORD_3510,__label__1,  amazing quality and fast delivery  ,2.0,2024-11-25
FDBK_5992,ORD_6980,__label__2,Loved it and will buy again,,2024-06-10
FDBK_5993,ORD_7995,__label__1,Terrible experience with this item,2.0,2024-09-09
FDBK_5994,ORD_7332,__label__1,VERY POOR QUALITY AND DISAPPOINTING,2.0,2023-09-18
FDBK_5995,ORD_3250,__label__2,VERY POOR QUALITY AND DISAPPOINTING,4.0,2024-07-26
FDBK_5996,ORD_6777,__label__2,Excellent product and very useful,4.0,2023-03-05
FDBK_5997,ORD_7987,__label__2,Excellent product and very useful,5.0,2023-08-19
FDBK_5998,ORD_5548,__label__2,Excellent product and very useful,5.0,2024-05-03
FDBK_5999,ORD_3725,__label__2,Excellent product and very useful,5.0,2024-06-08
FDBK_6000,ORD_4266,__label__2,Loved it and will buy again,5.0,2024-11-24
FDBK_6001,ORD_6146,__label__2,Very happy with this purchase,4.0,2024-04-20
FDBK_6002,ORD_6311,__label__2,Amazing quality and fast delivery,4.0,2024-03-12
FDBK_6003,ORD_6617,__label__2,Loved it and will buy again,4.0,2024-04-14
FDBK_6004,ORD_7929,__label__2,Good product worth the price,5.0,2023-04-08
FDBK_6005,ORD_6367,__label__2,Loved it and will buy again,4.0,2024-12-21
FDBK_6006,ORD_4971,__label__2,Excellent product and very useful,5.0,2024-12-05
FDBK_6007,ORD_4289,__label__2,Good product worth the price,5.0,2023-06-13
FDBK_6008,ORD_7482,__label__2,Loved it and will buy again,4.0,2023-10-22
FDBK_6009,ORD_5783,__label__1,Delivery was late and product was damaged,1.0,2024-09-16
